Sensor 1,Sensor 3,Sensor 4,Sensor 7,Sensor 9,Sensor 3 Missing,Mode 1,Mode 2,Mode 3,Mode ?,Label
0.18012982390678986,-0.12456868622974927,-0.1184692079853116,0.42158953699561735,-0.6009453591309033,0,1,0,0,0,P
-0.0012324117919554397,0.4825257604694353,0.5206356009063632,-0.7232346912494919,-1.3902338435457642,0,1,0,0,0,L
0.7606192397776085,2.8247974594287476e-16,-0.6792496615876562,-0.08824995331899156,1.402625040045595,1,0,0,1,0,P
1.0479542256229486,-0.8959264565456393,-0.503773539739066,-1.8157674955186873,-1.2572138037705423,0,1,0,0,0,L
2.1176395743774528,-0.07847114608170035,0.2896743819147587,0.6010181185712251,-0.40686243387376336,0,1,0,0,0,P
0.8645836015898982,-1.8739608698611507,-1.6201331664927245,-0.04721367280430893,-1.698543321575185,0,0,1,0,0,N
0.4048494867303996,-1.7112221215776413,-1.5172124926974586,-0.5002595870859832,-2.0283725116900007,0,1,0,0,0,P
-0.6161088110092358,-0.250461155899757,-0.3636587138065814,0.04395171115254129,0.25949835933016685,0,0,0,1,0,P
0.20325803679185223,2.8247974594287476e-16,1.5502011059367504,-0.5764420968015538,-1.0207187139298293,1,1,0,0,0,P
-2.38095078195369,1.1644607757279632,0.574922000536105,0.902329059093916,-2.283737027950993,0,0,0,0,1,N
-0.9209450231742247,-0.26998141951170507,-0.4922346023654063,0.6587593666069096,0.7310502464472008,0,0,1,0,0,P
-0.7332754265565452,0.4131260328521915,0.24597862921375058,0.07304268547871512,0.6018180648088249,0,1,0,0,0,P
-1.2512782007433383,-1.1754712869325525,-1.4131175444998496,0.5358365565798847,-0.38697845683784093,0,0,0,1,0,P
1.2472866972537662,-2.5607220107738944,-2.1480920469898677,-0.7110829989504942,0.9271379723220782,0,1,0,0,0,N
-0.21663452986045875,1.4061924739856633,1.2919806071720235,0.1359800351998072,1.967804153587658,0,0,0,1,0,L
1.331716893367408,-0.2480552172564491,0.1456086265204978,-1.4984800925760098,0.5805322461288329,0,0,1,0,0,N
-1.8662319216416077,1.7034928058832144,1.305892797186713,-0.4981701643986011,0.18126253401131223,0,1,0,0,0,L
-0.5407704029178848,-0.4738694534239054,-0.5984922591443387,0.4814580767297821,-0.02386502010354444,0,0,0,0,1,N
-1.3418422072875626,-1.2477634331725889,-1.5166333561705567,0.7392305418294308,0.07104406368615929,0,1,0,0,0,P
1.9090770387254947,0.4129530169599061,0.7209705195219916,0.5781703240873437,1.1883391921997106,0,0,0,1,0,P
-0.16966697038196665,0.733351988218082,0.7026251137860857,-0.41679960016248147,1.343876788004156,0,1,0,0,0,P
-0.2759007517508792,-0.12690134755397148,-0.15640615956518125,-0.231352685997981,-0.5226092937811619,0,1,0,0,0,P
1.1735195560228076,-0.20441450277885082,0.10664450065466453,-0.8899889881729375,1.020888220603196,0,0,1,0,0,N
0.4957256019577411,1.06270096981012,1.098047912324002,0.19127163158003166,0.9292976893511861,0,0,0,1,0,P
1.4896828300608727,0.15870718098726852,0.573960515996771,-1.5997039592433657,1.304119465450738,0,0,0,1,0,N
1.743978600254657,-0.5832765617807569,-0.23181012838365353,0.17879473914822197,-2.3494155112187474,0,0,1,0,0,P
0.1442697778787106,2.8247974594287476e-16,0.4840461313086256,-0.09557429342815733,-0.6510243672889752,1,0,0,1,0,P
-0.48268319556459083,1.0575491671821908,0.9548145077791196,-0.4556759269566108,0.045077339321419815,0,0,1,0,0,L
-0.24968841969964797,0.8611679875140851,0.7618438589212574,0.1628272706183713,-0.5182412584958491,0,1,0,0,0,P
-1.7709242017491076,1.048871911313814,0.5328676493245815,1.5218627671334273,-1.2644599429729853,0,1,0,0,0,N
0.8672303170862379,-0.26185170805538394,-0.10125147623320295,0.24729173306127147,-0.8088917844173665,0,0,0,1,0,N
-1.2580808154948853,2.8247974594287476e-16,-0.025877825759329887,0.9366038276768905,0.020773688196394427,1,0,0,1,0,N
0.5336324149647041,-0.7060812066437445,-0.5706617031558738,-0.007329083589671296,0.6711370837437884,0,0,0,1,0,P
-0.4330660986305987,1.5273341308016266,1.3143751962642356,0.7617384619387,-0.5862996831029932,0,0,1,0,0,P
1.283518959695074,0.09084017062756322,0.33258410345952283,0.06389211230930511,0.18103167818260302,0,1,0,0,0,P
-0.6453637794269801,-0.7459277843775813,-0.834820948031437,-0.061352068098082746,-0.1149391633176522,0,0,0,1,0,N
-0.9777629132972668,0.40111669444650905,0.13374095968828056,0.7201549742136382,-0.4774283780414257,0,0,1,0,0,P
-0.09845793512971807,-1.7494830595457107,-1.8089906266001274,1.4156184163196346,-0.14775714191467437,0,0,0,1,0,N
0.1338110328392246,-0.5948034911691263,-0.554071111976283,0.1359790884745296,-0.9002408283222398,0,1,0,0,0,P
0.2141745036071207,-0.8028805451557156,-0.5278137412019571,-2.4256588066071414,1.3743087501084013,0,0,0,1,0,L
-0.8814666611109536,-0.43359949562424105,-0.5969260920655226,0.11936879348127545,0.310853149699526,0,1,0,0,0,P
-0.7633902459303993,0.3101347608774941,0.10294257463416842,0.5448010982322713,-0.6998382247541867,0,0,1,0,0,P
-0.4086536121317349,1.1322085779249065,0.9881941630052524,0.18615789499376428,-0.3215110851502879,0,1,0,0,0,P
0.8896863392993438,-0.5525652231595817,-0.39230140841469396,0.4584985686631589,1.363253489732257,0,1,0,0,0,P
0.8677137186903779,1.8702434873866567,2.055405226636875,-1.1771620067644932,-0.14066288154690826,0,1,0,0,0,P
-1.6817717391768086,0.6353211836492573,0.20154260359880852,0.9483370674032454,1.2973988270162775,0,0,0,1,0,N
2.0941651071034353,0.7535765282856856,1.3442848046609652,-2.613862111417003,1.686193792117257e-16,0,1,0,0,0,N
-0.9608918304580871,-1.2213001435772879,-1.2891974869147045,-0.8206034925869804,0.7130252663477257,0,1,0,0,0,P
0.37502166060313663,-0.27270082224221204,0.0009047822626140184,-2.303488169813068,-0.44877795466794235,0,1,0,0,0,L
-1.1974656971258955,0.03946055706210014,-0.24976757159886964,0.6533365242175473,0.9506564098718231,0,1,0,0,0,N
-0.44808230771378715,0.8649865500308745,0.7191710696250184,0.2550482532596033,-0.7417264073581241,0,0,0,1,0,P
0.22084646164955132,0.4240932049419907,0.4696533393869744,-0.25296831753323235,-0.6969069632449192,0,0,0,1,0,L
-0.32542444183666897,-0.2693870590346779,-0.3238484815461341,0.03052572663006523,0.24044212194323433,0,1,0,0,0,P
2.1678377127025272,-0.09303094228777593,0.28490429569800985,0.608959723561303,1.784741556574687,0,0,1,0,0,P
1.3253494247183615,1.166251999083387,1.3177088105429482,0.6993753010983947,1.8357212062223938,0,0,1,0,0,P
0.8760071744662522,0.35005461593041637,0.4715647987237118,0.4228841838125607,1.7966868269220388,0,1,0,0,0,P
1.1236233673278733,0.6419222488102112,0.7800699563566621,0.6569596418544347,-0.6479700839236193,0,1,0,0,0,P
-0.565733453648901,0.563491091615677,0.4013629525325098,0.3325230429789237,-1.0657568635649686,0,0,1,0,0,P
-0.1514540459621182,-1.5735747486376646,-1.4730409104215105,-0.7594336789589292,0.8546173475521218,0,1,0,0,0,N
-0.370007728020719,1.2951284840250445,1.1208015492193697,0.5628636698011685,-0.966672630609992,0,0,0,1,0,P
0.4948564385364035,-0.7286038048571132,-0.6942580843398937,1.1470163607709785,0.5336533250174071,0,1,0,0,0,N
0.38964843932221893,-0.7201423099838214,-0.7110603424808446,1.1999709658037623,0.768526348903769,0,0,1,0,0,N
-0.2365095882256575,0.7494872467844963,0.6543249028619665,0.20241316800796647,-1.0523763382299185,0,0,1,0,0,P
1.3587557772566579,-1.633603121336305,-1.2964960669258412,-0.011390535030028298,2.6838597014979273,0,0,0,0,1,P
1.45952963204244,1.2360893551340588,1.394012504309906,0.9039678405492207,-1.311967642459974,0,1,0,0,0,P
-0.013451494955566152,-1.3082762503696277,-1.446628859944654,2.3491927329627313,0.7286201850923676,0,0,1,0,0,N
-0.14024070904319844,-0.639846652114778,-0.3732859111180905,-3.254295253319357,1.686193792117257e-16,0,0,0,0,1,L
-0.2947116493167713,-0.27976801257179335,-0.30676690161930475,-0.22621575464241525,-0.10340548461227518,0,0,0,1,0,P
0.24149671219605337,0.24236748909098857,0.28478358377044444,-0.06929888007718643,-1.5652909071829069,0,0,0,1,0,P
0.8633574603347969,0.16193545398920267,0.27150583318900795,0.6378826541507255,0.8796105285865812,0,0,1,0,0,P
-0.9912919499030362,0.4844309707656588,0.13780895164725526,1.6122243813297028,-0.023406346022819807,0,0,1,0,0,N
0.34709103761926746,0.05642832739256907,0.2065956610318048,-1.0356052764636163,-0.3942899039391951,0,1,0,0,0,P
-0.8653233615391863,-0.39368167605240456,-0.5702324739994817,0.2984466133415797,0.6939629538074059,0,0,0,1,0,N
0.292763808651007,-1.231660742303546,-1.2149995144702417,1.1459631288997907,1.3157290835734536,0,0,0,1,0,N
-0.3617834102442693,0.17688402708264853,0.21416233381230348,-1.4128961274924987,1.874204265352871,0,0,1,0,0,L
0.6342928269922469,0.5893274530365797,0.8152187431351698,-1.5562341214029398,0.9279459677225601,0,1,0,0,0,P
0.8986511391594266,-0.7963731121247042,-0.5886188656456768,0.028299975502727677,1.2151245434833595,0,1,0,0,0,N
-0.8996609606003447,-0.09735837507599285,-0.31478694594170764,0.5595141557694712,0.9427009965114378,0,1,0,0,0,P
-0.24995819899536187,1.4772775799418736,1.358766025087694,0.07139822367174556,1.408203549643284,0,0,0,0,1,P
-0.08021933088151198,1.9393236444734443,1.838149583756034,0.02106604765756055,-0.7296201454460142,0,1,0,0,0,P
0.37094449400849805,-0.039884531139917315,0.14459773430848472,-1.347101087521356,0.014289980744030168,0,1,0,0,0,L
0.02473525640008751,-1.3971596029392768,-1.3909065498277025,0.7203230179503894,0.8804291555054906,0,0,1,0,0,N
0.6455420027925011,-1.8851275190973495,-1.6537017499217685,-0.29076774432423674,-0.6673604547468414,0,1,0,0,0,N
-0.5764650821391771,1.5237679679394642,1.3562526904656038,-0.13419216422153674,-0.2687924228455285,0,1,0,0,0,L
0.4967070793536542,0.7492775922326684,0.8649321257880498,-0.6222588666048335,-1.4979918767491482,0,0,1,0,0,L
-0.6477237838726451,-0.5493980145902186,-0.6775709236182504,0.30923218106518463,-0.6325923519125652,0,0,1,0,0,N
0.21042327329548377,0.26838093736634794,0.28536665045312953,0.1534968196462414,1.5492443106778022,0,1,0,0,0,P
-0.7713298280275862,-0.2559528838689995,-0.24365000339998866,-1.8574428155956637,-1.3292560102112656,0,0,0,1,0,L
2.2491259394872167,0.8719173631277131,1.237890715331342,0.4399181383674841,1.7320137815398469,0,0,1,0,0,P
-1.3109059156021778,0.6949383891685841,0.2898933477368549,1.451587823149285,0.24703518215656603,0,0,0,1,0,P
-0.14877262036810834,0.28075869784854357,0.29874602363405156,-0.7232190702824138,-0.06667814481066499,0,1,0,0,0,P
0.32338827384919083,0.8634864004707075,0.9457226538300949,-0.6881713005103829,-0.03767991890577112,0,0,0,1,0,P
0.5925278314214759,2.8247974594287476e-16,-1.4695672141617393,0.11448085087368508,0.7309120367076446,1,1,0,0,0,N
-0.17884285278723136,1.4272637741849212,1.3351171548504455,-0.05448452293529739,-0.22300854813212448,0,1,0,0,0,P
1.025642123327012,1.2586994790341128,1.402637231171792,0.02658924292633482,-1.9408067695569335,0,1,0,0,0,L
2.0870661866400684,0.4957319617535146,0.8251583878312849,0.6980025494460596,1.2100107831197824,0,0,0,1,0,P
1.2155066397794854,-2.5282906906352953,-2.156214556087997,-0.30855623892530587,-0.7370773962286589,0,1,0,0,0,P
0.44046853744619896,-0.051747314907428774,0.17124026034937007,-1.6452755271997803,-0.27847621734453887,0,1,0,0,0,L
-0.9943865103180977,2.8247974594287476e-16,0.6425905806008982,1.1472397879364622,-1.133124239474332,1,0,0,0,1,P
1.5325929766588477,-0.17006779493859953,0.14624952263824906,-0.11470382438476595,-0.6645157641733397,0,0,0,0,1,P
-0.626107012313779,0.25847425092220305,0.24104319572877814,-1.4187814451799061,-0.46267486804089464,0,0,0,1,0,L
-0.011216221104781751,-0.46649490545038197,-0.2010327977355129,-3.024218762849527,1.686193792117257e-16,0,0,0,1,0,L
0.622087007036689,-1.5728847205496093,-1.2575049914203653,-1.537481860469404,-0.17755121291327608,0,0,0,1,0,L
0.8030809770650298,1.1364322011777523,1.2038019477121114,0.49517470591244245,1.3858059778934557,0,1,0,0,0,P
-0.38155659588378527,-1.2298471286561792,-1.1926975647642997,-0.7159728350086394,-0.5206652446972955,0,0,0,0,1,P
0.1527630283631261,-0.937647712359414,-0.9307097309578612,0.7751772272524217,0.24500152456024005,0,0,1,0,0,N
-0.9068552632833262,-0.6752823423358835,-0.8259264440477125,0.03134180381924684,-0.37643350934621145,0,1,0,0,0,P
0.7030275684528433,0.4974580497141956,0.5293074896376234,1.027524009786875,-0.4126399047448795,0,0,1,0,0,P
-1.0615471629591418,0.07447490269846392,-0.1976076669721801,0.7499948082342927,0.2330699233080091,0,1,0,0,0,P
-0.08541625087091274,0.6239204540882017,0.5945862542620213,-0.1748175659657965,-1.2421398294288422,0,0,0,1,0,P
1.2265715416465797,-0.3535399535611399,-0.11691062049264482,0.22495611695250198,-1.222009808680743,0,0,1,0,0,P
0.6450100634908059,0.670449516226421,0.7255241664453593,0.5138332410435082,1.370414576787281,0,0,0,1,0,P
0.1037520882567423,0.582005827571285,0.6230854981841194,-0.5612712975926961,0.265804368545959,0,1,0,0,0,P
-0.8925341027412919,0.0779474334306834,-0.15629948390826348,0.6895052167181058,-0.4843844286696357,0,1,0,0,0,P
-1.0686743030141101,0.13994208085811838,-0.0655505025674347,-0.11528322025457893,-1.2737427773484482,0,1,0,0,0,P
0.7412930524690662,-2.310154289123133,-1.993260191283783,-0.8820843054686811,-0.7028226438555912,0,0,0,1,0,N
0.195159860589863,2.8247974594287476e-16,2.1839013891784234,0.024296747666935382,-0.6721977956313061,1,0,1,0,0,P
-0.02980615926843119,2.8247974594287476e-16,0.07619225003471337,-0.8325966084020016,0.9834789448338855,1,0,0,1,0,P
0.5921302173758054,0.26393137571298836,0.34371233955404484,0.300219356423647,1.4969873600304615,0,0,1,0,0,P
0.29232612278526177,2.8247974594287476e-16,-1.4638743835126438,-0.44518337070638353,-1.7849578221413998,1,0,1,0,0,N
-1.5682028393628213,-0.7284389308891707,-1.0979976539616958,1.1547870818484727,-0.872513828263593,0,0,1,0,0,P
-0.6696664917145129,-0.1999323734281201,-0.3969257981421246,0.9132940312576023,0.36582873148758666,0,0,0,0,1,N
0.6614951023168717,-0.6510194077942338,-0.5278289003742568,0.4184506693381571,0.1700432444937167,0,1,0,0,0,N
0.09927928298784544,-0.8123251773934047,-0.7384394920052949,-0.23678736245331164,-0.28831796583161334,0,1,0,0,0,P
0.1610567663349164,2.0784650605303314,2.0261887292847045,-0.07359275257316283,0.8211356584475606,0,1,0,0,0,P
-0.05289768668441132,-1.4892488382189175,-1.3814494721164368,-0.6573227307065815,-0.1963279932444028,0,1,0,0,0,N
0.821595286723186,-0.6341880146965073,-0.42711248252142975,-0.23305915831062526,-0.21606768538738222,0,0,0,1,0,N
2.216620074116936,0.8856344701643053,1.1991326419186104,0.9962432598939073,1.049731530096719,0,0,0,1,0,P
0.37519492889557204,-1.9098036562993985,-1.6860444054724857,-0.829801402020264,0.17929722189059086,0,0,0,1,0,N
0.8724571498427366,-2.197549439980633,-1.8869764270414469,-0.5509931746178165,-0.3655073459795428,0,0,0,1,0,N
0.8472087990406254,3.1336136747779233,3.2065649792061643,-0.5219159278081658,-0.24146638291042946,0,0,0,1,0,P
-0.02150000467633594,-1.5335897581899995,-1.4177413727764538,-0.657294802310896,0.06110663153323835,0,0,0,1,0,N
0.020206858535735155,0.07281191465143998,0.22643115725961852,-1.8671902990525204,-1.0877109491175398,0,0,0,1,0,L
-0.6348542391226111,-0.15374120115012868,-0.24239881023449664,-0.35172927839124385,1.6051964733728368,0,1,0,0,0,P
-1.3174260522417909,1.3298436139418093,1.0760230386006355,-0.7470244773844591,1.1496055329920165,0,0,1,0,0,L
-0.34037800342650126,0.7067909955306669,0.640662558464797,-0.3779370008848755,-0.5108903228974788,0,0,1,0,0,P
-1.7366588448424505,1.417450719870719,1.0698105852121798,-0.6481835182405011,0.22091961653384315,0,0,0,1,0,L
-1.805701744243339,2.8247974594287476e-16,-0.7576225823734257,1.5811817328440194,0.48514778158658983,1,1,0,0,0,P
1.7940819207519492,0.2929878682114824,0.7720201551404864,-1.722867237490869,0.07485622243655386,0,1,0,0,0,N
0.5590698370305479,-0.5766693901765461,-0.3097198522380647,-1.6221030059457255,-1.779405131945606,0,0,0,0,1,L
0.12330403229809954,0.8608850556431713,0.8223550638576245,0.31099640361975484,-1.146439456910471,0,1,0,0,0,P
-0.44146453128723184,0.8919872066328028,0.7687314569278441,-0.019068477030329854,1.7106915119395325,0,0,0,1,0,P
-1.6099435660848151,0.5078573225810821,0.11013616334086469,0.7466012714771925,2.2832929441322647,0,0,0,1,0,N
0.9241726556082439,-0.6685469354232729,-0.3505715757805345,-1.325044755369441,0.2297559271353553,0,0,0,1,0,N
1.8482435007175064,-0.5482601806633074,-0.233472865004522,0.8575517936453008,-1.9219920195171374,0,0,0,1,0,P
-1.1631029826282113,-0.3925031325037791,-0.6539975685170847,0.6245343011010026,-0.792141067740832,0,1,0,0,0,P
0.23551528756012058,-1.2571144332803352,-1.1970179288695124,0.49189998317766487,1.5677385963764296,0,1,0,0,0,N
0.35413323670351465,0.40178229676153576,0.5408368823472431,-1.0652893741761267,0.3937805122215554,0,0,0,1,0,L
2.3778685137055304,0.5970337844270737,0.973494538207254,0.7643836123639578,-0.00532820833120764,0,0,0,1,0,P
-0.471535045902271,-0.8601569474264773,-0.9184962104168973,0.04078302164884075,-0.6622391004415301,0,1,0,0,0,N
-0.10756863027838243,-1.2609696344566679,-1.2141941132605045,-0.16274681867802251,0.2796162297714921,0,0,1,0,0,N
-0.26454349491478973,1.2007880066646093,1.0806406909181556,0.20250594708515868,0.8770134005136031,0,0,0,0,1,P
1.3872936858517992,-3.2573491285090697,-2.7087102413035304,-1.670900066922489,-0.4145672471569315,0,1,0,0,0,N
1.2419723837633017,0.55756987713735,0.7699781584867293,0.07672734025863819,1.639127723828042,0,1,0,0,0,P
0.8934477286639574,1.1488058906977765,1.246247068698453,0.33701667450844675,0.40931012306728626,0,1,0,0,0,L
-0.7435970243808459,0.33691762100325123,0.15022740173966878,0.3274239806344569,-0.5400480215787836,0,1,0,0,0,P
0.2439075119066014,-1.4155725648405992,-1.0469185421748415,-3.1748001518579105,-1.9584657216648367,0,0,1,0,0,L
1.863519047847516,0.4962754352033986,0.7775237768612575,0.7524880092525164,0.35225380124414973,0,0,0,1,0,P
-0.6015776967056834,-0.1142528680873767,-0.2279557684639296,0.01295024521642795,0.05498591449575228,0,0,0,1,0,P
-1.1180916052395615,0.3301862850528122,0.0030666486676977534,1.1524761254461626,-0.7165388214152778,0,0,0,0,1,N
0.501481834252691,0.681998835906733,0.7171487237501678,0.4083779857484889,0.8265212819252098,0,0,0,1,0,P
0.3473808528250186,-1.0293807384490556,-0.6292558342472448,-3.5160766266064627,-0.6239519650077864,0,0,0,1,0,L
-0.12706046658962786,0.05236550714549428,0.011136942839018471,0.17279013407585292,-0.314230013815869,0,0,1,0,0,P
-0.16142148791181543,-0.8066787528616483,-0.8476922082149303,0.5415486235415149,0.9982658681780456,0,0,1,0,0,N
0.10048708150840556,1.6633856865704073,1.5993805488542112,0.1441640018609181,-0.759771131706107,0,0,0,0,1,P
-0.16140314517727422,2.8247974594287476e-16,-0.03435404887776835,-0.39031874742629913,0.45186961012049615,1,0,0,1,0,P
-0.48409473953651655,1.8590076317935438,1.612165907061343,0.8787996224102542,0.705311340334477,0,0,0,1,0,P
-0.7158427738444886,0.9638926114665542,0.7491396303584661,0.40565993747686563,-1.4752373897378293,0,1,0,0,0,P
-1.0784111909004206,0.25410000206901456,-0.05930267777694734,1.119792802054619,1.2110450779839332,0,1,0,0,0,P
0.5728869956665726,-0.8639856873486957,-0.7519384542121313,0.45539188966513305,1.0618362732204818,0,1,0,0,0,N
0.757554027737813,0.7940500341939207,0.8995090749003909,0.10173745527626685,0.6091705191955421,0,0,1,0,0,L
-0.01690444418397106,1.2850121430290709,1.2284055650787822,-0.026894108173917155,-0.13437509779127735,0,0,1,0,0,P
-0.5598984886933821,-0.012436068699133164,-0.10822469549073888,-0.16016415212107757,-1.4312806174055903,0,0,1,0,0,P
-0.17301748249285695,0.7486058834743844,0.6856064163517547,-0.03848391902073496,-0.0031381155351641443,0,0,0,1,0,P
-1.69059628766663,-2.2945543620822604,-2.575142774177145,0.6019904054311894,-0.2256785780457475,0,1,0,0,0,P
-1.2037801129427304,-1.3953500602540816,-1.5329435026626161,-0.45722429614791693,0.08019172589875947,0,0,0,1,0,P
1.5832158198375306,-0.04154955466802731,0.4615019155713132,-2.343431455994909,-0.0001643279521870033,0,0,0,1,0,N
2.115881493820656,1.5602987469846816,1.8130600306995557,1.1416635760521494,-0.024961585289912918,0,0,1,0,0,P
1.0749866190061301,2.8247974594287476e-16,-0.34318484798973353,0.13320613013681298,0.6263434590324789,1,0,1,0,0,P
0.8791799031500507,-0.6035662372431031,-0.31625935073260075,-1.092078859352765,-1.9797667282282967,0,0,1,0,0,N
-0.5427584731462367,-0.1078105704511079,-0.18621049593205732,-0.2813459343628308,0.2594755775049653,0,1,0,0,0,P
-1.27756418592865,2.8247974594287476e-16,-1.6274766625699315,0.5720256036739083,-0.48935694171696315,1,0,0,1,0,P
0.5004774989875804,0.6358687280613129,0.7436755909209198,-0.4574775451596409,-0.9021393137557032,0,0,0,1,0,L
-0.6973792594512155,0.6038424686587696,0.40170627971254047,0.48565822342328885,-0.1965907436283941,0,1,0,0,0,P
0.9068029325854594,-2.2122354360140224,-1.8723371582072306,-0.8195478939025984,0.1832536655339286,0,1,0,0,0,P
-1.5179321766873302,1.0160680981365295,0.7397850174229258,-0.7858151255409771,-0.8940578409625362,0,0,1,0,0,L
1.4202900077241205,0.09540982566497967,0.3501715505804781,0.2290753186347849,1.0624696079610854,0,0,1,0,0,P
-0.688822797081612,-0.07199424526697464,-0.28229213721717406,0.9625829160160125,0.3960905892969937,0,0,0,1,0,N
-1.1924383768820217,-0.6935263593070922,-0.9758037769407448,0.9673492044254475,1.5143364793156235,0,0,0,1,0,P
0.034503468033075656,1.2106478770437836,1.2140301781327345,-0.5978840042483888,1.200592776581457,0,1,0,0,0,P
-1.521114217836357,-0.07927312562946982,-0.23924008788804849,-1.6365258921853798,0.45076696978074055,0,0,0,1,0,L
0.6920171303975409,2.8247974594287476e-16,0.7935627426044124,-1.120850313897792,-0.2630893726034045,1,0,0,1,0,L
1.1224387088724266,-0.30673203051417874,0.03757313570138915,-1.3642282945161102,-0.6433241103708474,0,0,0,1,0,N
0.7627024100296587,1.1611592254069434,1.193547048377259,0.8131357038900414,-0.36027360133657094,0,0,1,0,0,P
-0.7221887956039176,0.37957316263536633,0.1635458575059811,0.7145238522632318,1.592010352946173,0,0,0,1,0,P
0.5148240571620563,1.2841287442378733,1.265051741209935,0.7850288504897999,0.8008871722084132,0,1,0,0,0,P
1.0343631059156548,1.0782947904077356,1.1417947570501645,1.1255578856317878,0.3172229480258825,0,0,1,0,0,L
1.5309294317339175,1.6173532818171013,1.7675404049906491,0.9677790177014199,-1.692466649399755,0,0,1,0,0,P
0.09132276913569748,0.853007743841478,0.7839728817728254,0.611535289678667,0.3322285768919775,0,0,0,1,0,P
0.7141926498701241,-0.5321004963238647,-0.37356298710066604,0.049617388575574906,-1.3058636320943025,0,0,1,0,0,P
-1.8150345275779103,0.6443485422643759,0.20018024316979,0.7522380737792635,0.3702620746718105,0,1,0,0,0,N
1.3611942321669757,-2.9203650573645374,-2.434633809764887,-1.1424162423559763,1.8928170165425462,0,1,0,0,0,N
-0.5164995787688627,0.9415715258806707,0.7692592207041792,0.3749808314977317,0.27621110629803214,0,0,1,0,0,P
